"ID","OrderIndex","ManaCost","ManaCostPerLevel","ManaPerSecond","PowerDisplayID","AltPowerBarID","PowerCostPct","PowerCostMaxPct","PowerPctPerSecond","PowerType","RequiredAuraSpellID","OptionalCost","SpellID"
"174641","0","0","0","0","0","0","0","0","0","1","0","0","6178"
"174643","0","0","0","0","0","0","0","0","0","1","0","0","6795"
"174673","0","170","0","0","0","0","0","0","0","0","0","0","6353"
"174683","0","0","0","0","0","0","12","0","0","0","0","0","6215"
"174693","0","500","0","0","0","0","0","0","0","0","0","0","6366"
"174698","0","30","0","0","0","0","0","0","0","0","0","0","6360"
"174703","0","30","0","0","0","0","0","0","0","3","0","0","6793"
"174712","0","50","0","0","0","0","0","0","0","0","0","0","6375"
"174727","0","60","0","0","0","0","0","0","0","0","0","0","6377"
"174736","0","150","0","0","0","0","0","0","0","1","0","0","6809"
"174745","0","110","0","0","0","0","0","0","0","0","0","0","7300"
"174781","0","100","0","0","0","0","0","0","0","1","0","0","6798"
"174783","0","60","0","0","0","0","0","0","0","3","0","0","6800"
"174798","0","165","0","0","0","0","0","0","0","0","0","0","1006"
"174835","0","160","0","0","0","0","0","0","0","0","0","0","7648"
"174840","0","0","0","0","0","0","64","0","0","0","0","0","7328"
"174862","0","210","0","0","0","0","0","0","0","0","0","0","7641"
"174880","0","100","0","0","0","0","0","0","0","0","0","0","7870"
"174912","0","155","0","0","0","0","0","0","0","0","0","0","992"
"174916","0","100","0","0","0","0","0","0","0","1","0","0","7373"
"174933","0","170","0","0","0","0","0","0","0","0","0","0","8498"
"174934","0","135","0","0","0","0","0","0","0","0","0","0","8949"
"174939","0","95","0","0","0","0","0","0","0","0","0","0","8052"
"174940","0","220","0","0","0","0","0","0","0","0","0","0","8413"
"174946","0","20","0","0","0","0","0","0","0","3","0","0","5938"
"174947","0","45","0","0","0","0","0","0","0","0","0","0","5599"
"174949","0","150","0","0","0","0","0","0","0","1","0","0","6807"
"174954","0","50","0","0","0","0","0","0","0","0","0","0","8044"
"174969","0","50","0","0","0","0","0","0","0","1","0","0","7887"
"174972","0","20","0","0","0","0","0","0","0","0","0","0","7799"
"174973","0","35","0","0","0","0","0","0","0","0","0","0","7800"
"174974","0","50","0","0","0","0","0","0","0","0","0","0","7801"
"174975","0","70","0","0","0","0","0","0","0","0","0","0","7802"
"174979","0","65","0","0","0","0","0","0","0","0","0","0","8444"
"175005","0","100","0","0","0","0","0","0","0","1","0","0","7402"
"175017","0","150","0","0","0","0","0","0","0","1","0","0","8972"
"175022","0","200","0","0","0","0","0","0","0","0","0","0","8450"
"175028","0","230","0","0","0","0","0","0","0","0","0","0","8951"
"175051","0","15","0","0","0","0","0","0","0","0","0","0","8017"
"175061","0","35","0","0","0","0","0","0","0","2","0","0","7371"
"175066","0","240","0","0","0","0","0","0","0","0","0","0","7302"
"175073","0","0","0","0","0","0","8","0","0","0","0","0","8012"
"175091","0","105","0","0","0","0","0","0","0","0","0","0","8004"
"175092","0","340","0","0","0","0","0","0","0","0","0","0","8005"
"175098","0","320","0","0","0","0","0","0","0","0","0","0","7320"
"175101","0","55","0","0","0","0","0","0","0","0","0","0","8027"
"175104","0","85","0","0","0","0","0","0","0","0","0","0","8038"
"175138","0","60","0","0","0","0","0","0","0","0","0","0","168"
"175147","0","185","0","0","0","0","0","0","0","0","0","0","8010"
"175153","0","75","0","0","0","0","0","0","0","0","0","0","8955"
"175208","0","30","0","0","0","0","0","0","0","0","0","0","8024"
"175212","0","250","0","0","0","0","0","0","0","0","0","0","6066"
"175226","0","185","0","0","0","0","0","0","0","0","0","0","7651"
"175243","0","30","0","0","0","0","0","0","0","3","0","0","1079"
"175250","0","50","0","0","0","0","0","0","0","1","0","0","7379"
"175291","0","100","0","0","0","0","0","0","0","1","0","0","7400"
"175335","0","105","0","0","0","0","0","0","0","0","0","0","7816"
"175366","0","80","0","0","0","0","0","0","0","0","0","0","8030"
"175441","0","60","0","0","0","0","0","0","0","3","0","0","8676"
"175443","0","290","0","0","0","0","0","0","0","0","0","0","8492"
"175448","0","150","0","0","0","0","0","0","0","0","0","0","8104"
"175455","0","250","0","0","0","0","0","0","0","0","0","0","8455"
"175457","0","195","0","0","0","0","0","0","0","0","0","0","8458"
"175467","0","110","0","0","0","0","0","0","0","0","0","0","706"
"175471","0","135","0","0","0","0","0","0","0","0","0","0","8461"
"175477","0","95","0","0","0","0","0","0","0","0","0","0","8512"
"175478","0","185","0","0","0","0","0","0","0","0","0","0","8438"
"175479","0","30","0","0","0","0","0","0","0","3","0","0","9493"
"175490","0","95","0","0","0","0","0","0","0","0","0","0","8129"
"175492","0","45","0","0","0","0","0","0","0","3","0","0","8629"
"175510","0","185","0","0","0","0","0","0","0","0","0","0","8105"
"175516","0","195","0","0","0","0","0","0","0","0","0","0","8462"
"175526","0","225","0","0","0","0","0","0","0","0","0","0","8106"
"175534","0","25","0","0","0","0","0","0","0","0","0","0","980"
"175545","0","85","0","0","0","0","0","0","0","0","0","0","8045"
"175550","0","50","0","0","0","0","0","0","0","3","0","0","8631"
"175552","0","120","0","0","0","0","0","0","0","0","0","0","8437"
"175566","0","90","0","0","0","0","0","0","0","0","0","0","8232"
"175575","0","25","0","0","0","0","0","0","0","0","0","0","8075"
"175576","0","1470","0","0","0","0","0","0","0","0","0","0","10054"
"175585","0","115","0","0","0","0","0","0","0","0","0","0","8235"
"175616","0","50","0","0","0","0","0","0","0","3","0","0","8632"
"175619","0","130","0","0","0","0","0","0","0","0","0","0","600"
"175622","0","15","0","0","0","0","0","0","0","2","0","0","14918"
"175628","0","25","0","0","0","0","0","0","0","3","0","0","8639"
"175629","0","35","0","0","0","0","0","0","0","3","0","0","8623"
"175630","0","1130","0","0","0","0","0","0","0","0","0","0","10053"
"175642","0","150","0","0","0","0","0","0","0","0","0","0","945"
"175650","0","65","0","0","0","0","0","0","0","0","0","0","8160"
"175652","0","60","0","0","0","0","0","0","0","0","0","0","7658"
"175655","0","60","0","0","0","0","0","0","0","0","0","0","8033"
"175708","0","25","0","0","0","0","0","0","0","3","0","0","8640"
"175755","0","170","0","0","0","0","0","0","0","0","0","0","8914"
"175759","0","90","0","0","0","0","0","0","0","0","0","0","7659"
"175766","0","100","0","0","0","0","0","0","0","0","0","0","8446"
"175770","0","200","0","0","0","0","0","0","0","1","0","0","7369"
"175782","0","200","0","0","0","0","0","0","0","1","0","0","8204"
"175785","0","80","0","0","0","0","0","0","0","0","0","0","6196"
"175786","0","15","0","0","0","0","0","0","0","2","0","0","14920"
"175797","0","50","0","0","0","0","0","0","0","1","0","0","6574"
"175798","0","720","0","0","0","0","0","0","0","0","0","0","8427"
"175799","0","150","0","0","0","0","0","0","0","1","0","0","6808"
"175801","0","160","0","0","0","0","0","0","0","0","0","0","8053"
"175802","0","115","0","0","0","0","0","0","0","0","0","0","8056"
"175821","0","150","0","0","0","0","0","0","0","1","0","0","8380"
"175826","0","145","0","0","0","0","0","0","0","0","0","0","8008"
"175848","0","230","0","0","0","0","0","0","0","0","0","0","8190"
"175858","0","70","0","0","0","0","0","0","0","0","0","0","8192"
"175865","0","25","0","0","0","0","0","0","0","3","0","0","8643"
"175867","0","155","0","0","0","0","0","0","0","0","0","0","8835"
"175868","0","25","0","0","0","0","0","0","0","3","0","0","8647"
"175875","0","60","0","0","0","0","0","0","0","3","0","0","6787"
"175890","0","90","0","0","0","0","0","0","0","0","0","0","8155"
"175893","0","145","0","0","0","0","0","0","0","0","0","0","8046"
"175910","0","100","0","0","0","0","0","0","0","1","0","0","7372"
"175923","0","300","0","0","0","0","0","0","0","0","0","0","8451"
"175931","0","140","0","0","0","0","0","0","0","0","0","0","8131"
"175947","0","705","0","0","0","0","0","0","0","0","0","0","8918"
"175970","0","60","0","0","0","0","0","0","0","0","0","0","325"
"175973","0","20","0","0","0","0","0","0","0","3","0","0","8637"
"175992","0","100","0","0","0","0","0","0","0","0","0","0","8122"
"175994","0","30","0","0","0","0","0","0","0","0","0","0","8071"
"175998","0","30","0","0","0","0","0","0","0","0","0","0","8042"
"176001","0","65","0","0","0","0","0","0","0","0","0","0","7322"
"176003","0","100","0","0","0","0","0","0","0","1","0","0","8983"
"176006","0","165","0","0","0","0","0","0","0","0","0","0","8412"
"176007","0","35","0","0","0","0","0","0","0","0","0","0","704"
"176010","0","125","0","0","0","0","0","0","0","0","0","0","8161"
"176017","0","130","0","0","0","0","0","0","0","0","0","0","8407"
"176018","0","160","0","0","0","0","0","0","0","0","0","0","8408"
"176025","0","55","0","0","0","0","0","0","0","0","0","0","8050"
"176052","0","200","0","0","0","0","0","0","0","1","0","0","8205"
"176065","0","150","0","0","0","0","0","0","0","1","0","0","7405"
"176073","0","60","0","0","0","0","0","0","0","3","0","0","8725"
"176084","0","405","0","0","0","0","0","0","0","0","0","0","9856"
"176086","0","0","0","0","0","0","0","0","0","3","0","0","9913"
"176092","0","1160","0","0","0","0","0","0","0","0","0","0","10186"
"176099","0","485","0","0","0","0","0","0","0","0","0","0","9857"
"176110","0","200","0","0","0","0","0","0","0","0","0","0","8134"
"176112","0","0","0","0","0","0","8","0","0","0","0","0","8170"
"176118","0","30","0","0","0","0","0","0","0","3","0","0","9845"
"176119","0","30","0","0","0","0","0","0","0","3","0","0","9846"
"176128","0","80","0","0","0","0","0","0","0","0","0","0","8936"
"176173","0","935","0","0","0","0","0","0","0","0","0","0","10185"
"176176","0","1400","0","0","0","0","0","0","0","0","0","0","10187"
"176191","0","90","0","0","0","0","0","0","0","0","0","0","9484"
"176201","0","0","0","0","0","0","35","0","0","0","0","0","9634"
"176212","0","75","0","0","0","0","0","0","0","0","0","0","9578"
"176221","0","240","0","0","0","0","0","0","0","0","0","0","9756"
"176233","0","0","0","0","0","0","5","0","0","0","0","0","8177"
"176236","0","395","0","0","0","0","0","0","0","0","0","0","10151"
"176250","0","280","0","0","0","0","0","0","0","0","0","0","8499"
"176259","0","85","0","0","0","0","0","0","0","0","0","0","14914"
"176268","0","95","0","0","0","0","0","0","0","0","0","0","7646"
"176269","0","50","0","0","0","0","0","0","0","0","0","0","8019"
"176284","0","375","0","0","0","0","0","0","0","0","0","0","9835"
"176295","0","120","0","0","0","0","0","0","0","0","0","0","9485"
"176297","0","80","0","0","0","0","0","0","0","0","0","0","10496"
"176302","0","500","0","0","0","0","0","0","0","0","0","0","10211"
"176303","0","595","0","0","0","0","0","0","0","0","0","0","10212"
"176306","0","380","0","0","0","0","0","0","0","0","0","0","10159"
"176312","0","0","0","0","0","0","0","0","0","1","0","0","1719"
"176326","0","225","0","0","0","0","0","0","0","0","0","0","10180"
"176327","0","260","0","0","0","0","0","0","0","0","0","0","10181"
"176340","0","400","0","0","0","0","0","0","0","0","0","0","10173"
"176346","0","45","0","0","0","0","0","0","0","3","0","0","9850"
"176364","0","0","0","0","0","0","0","0","0","3","0","0","9821"
"176367","0","25","0","0","0","0","0","0","0","3","0","0","8649"
"176369","0","155","0","0","0","0","0","0","0","0","0","0","8905"
"176380","0","280","0","0","0","0","0","0","0","0","0","0","9833"
"176381","0","235","0","0","0","0","0","0","0","0","0","0","10951"
"176387","0","125","0","0","0","0","0","0","0","0","0","0","9853"
"176392","0","495","0","0","0","0","0","0","0","0","0","0","9758"
"176395","0","50","0","0","0","0","0","0","0","0","0","0","131"
"176398","0","25","0","0","0","0","0","0","0","0","0","0","8921"
"176405","0","500","0","0","0","0","0","0","0","0","0","0","10174"
"176408","0","255","0","0","0","0","0","0","0","0","0","0","10177"
"176411","0","50","0","0","0","0","0","0","0","0","0","0","8924"
"176412","0","135","0","0","0","0","0","0","0","0","0","0","8938"
"176418","0","990","0","0","0","0","0","0","0","0","0","0","10216"
"176421","0","100","0","0","0","0","0","0","0","0","0","0","710"
"176435","0","320","0","0","0","0","0","0","0","0","0","0","10225"
"176436","0","185","0","0","0","0","0","0","0","0","0","0","8939"
"176437","0","110","0","0","0","0","0","0","0","0","0","0","8103"
"176440","0","115","0","0","0","0","0","0","0","0","0","0","9907"
"176449","0","50","0","0","0","0","0","0","0","3","0","0","8633"
"176459","0","235","0","0","0","0","0","0","0","0","0","0","8929"
"176473","0","140","0","0","0","0","0","0","0","0","0","0","8400"
"176479","0","200","0","0","0","0","0","0","0","1","0","0","8198"
"176482","0","20","0","0","0","0","0","0","0","3","0","0","9000"
"176491","0","150","0","0","0","0","0","0","0","1","0","0","8820"
"176498","0","135","0","0","0","0","0","0","0","0","0","0","8457"
"176507","0","105","0","0","0","0","0","0","0","0","0","0","8926"
"176509","0","210","0","0","0","0","0","0","0","0","0","0","8289"
"176510","0","100","0","0","0","0","0","0","0","0","0","0","8406"
"176511","0","45","0","0","0","0","0","0","0","3","0","0","8621"
"176518","0","40","0","0","0","0","0","0","0","3","0","0","9904"
"176523","0","150","0","0","0","0","0","0","0","0","0","0","8927"
"176525","0","75","0","0","0","0","0","0","0","0","0","0","8181"
"176530","0","225","0","0","0","0","0","0","0","0","0","0","8058"
"176535","0","0","0","0","0","0","13","0","0","0","0","0","8946"
"176560","0","465","0","0","0","0","0","0","0","0","0","0","10160"
"176567","0","405","0","0","0","0","0","0","0","0","0","0","8903"
"176572","0","190","0","0","0","0","0","0","0","0","0","0","8928"
"176576","0","20","0","0","0","0","0","0","0","3","0","0","8998"
"176579","0","140","0","0","0","0","0","0","0","0","0","0","8124"
"176588","0","0","0","0","0","0","0","0","0","3","0","0","8696"
"176589","0","25","0","0","0","0","0","0","0","3","0","0","8650"
"176590","0","75","0","0","0","0","0","0","0","0","0","0","8184"
"176593","0","185","0","0","0","0","0","0","0","0","0","0","8401"
"176598","0","585","0","0","0","0","0","0","0","0","0","0","10145"
"176599","0","195","0","0","0","0","0","0","0","0","0","0","10179"
"176600","0","975","0","0","0","0","0","0","0","0","0","0","9862"
"176607","0","35","0","0","0","0","0","0","0","3","0","0","8624"
"176609","0","60","0","0","0","0","0","0","0","3","0","0","8992"
"176615","0","115","0","0","0","0","0","0","0","0","0","0","8317"
"176617","0","45","0","0","0","0","0","0","0","0","0","0","17"
"176636","0","500","0","0","0","0","0","0","0","0","0","0","10220"
"176641","0","235","0","0","0","0","0","0","0","0","0","0","9839"
"176642","0","335","0","0","0","0","0","0","0","0","0","0","9841"
"176648","0","75","0","0","0","0","0","0","0","0","0","0","8925"
"176649","0","60","0","0","0","0","0","0","0","0","0","0","8143"
"176657","0","410","0","0","0","0","0","0","0","0","0","0","10219"
"176665","0","45","0","0","0","0","0","0","0","3","0","0","9849"
"176666","0","125","0","0","0","0","0","0","0","0","0","0","8288"
"176671","0","90","0","0","0","0","0","0","0","0","0","0","8227"
"176681","0","60","0","0","0","0","0","0","0","3","0","0","8724"
"176682","0","815","0","0","0","0","0","0","0","0","0","0","10215"
"176686","0","110","0","0","0","0","0","0","0","0","0","0","9852"
"176695","0","60","0","0","0","0","0","0","0","0","0","0","8154"
"176706","0","50","0","0","0","0","0","0","0","3","0","0","9823"
"176707","0","0","0","0","0","0","0","0","0","3","0","0","9824"
"176708","0","0","0","0","0","0","0","0","0","3","0","0","9826"
"176709","0","50","0","0","0","0","0","0","0","3","0","0","9827"
"176710","0","90","0","0","0","0","0","0","0","0","0","0","8316"
"176712","0","320","0","0","0","0","0","0","0","0","0","0","9910"
"176714","0","180","0","0","0","0","0","0","0","0","0","0","9912"
"176721","0","60","0","0","0","0","0","0","0","0","0","0","8494"
"176724","0","140","0","0","0","0","0","0","0","0","0","0","8249"
"176730","0","50","0","0","0","0","0","0","0","0","0","0","8092"
"176738","0","70","0","0","0","0","0","0","0","0","0","0","10462"
"176745","0","560","0","0","0","0","0","0","0","0","0","0","10396"
"176755","0","305","0","0","0","0","0","0","0","0","0","0","10892"
"176756","0","340","0","0","0","0","0","0","0","0","0","0","10199"
"176762","0","60","0","0","0","0","0","0","0","3","0","0","9866"
"176763","0","120","0","0","0","0","0","0","0","0","0","0","10192"
"176774","0","100","0","0","0","0","0","0","0","1","0","0","9898"
"176780","0","100","0","0","0","0","0","0","0","0","0","0","9901"
"176794","0","360","0","0","0","0","0","0","0","0","0","0","10585"
"176795","0","650","0","0","0","0","0","0","0","0","0","0","10587"
"176799","0","300","0","0","0","0","0","0","0","0","0","0","10898"
"176800","0","0","0","0","0","0","64","0","0","0","0","0","10324"
"176809","0","425","0","0","0","0","0","0","0","0","0","0","10900"
"176814","0","100","0","0","0","0","0","0","0","0","0","0","10191"
"176815","0","275","0","0","0","0","0","0","0","0","0","0","9875"
"176816","0","25","0","0","0","0","0","0","0","3","0","0","11273"
"176818","0","60","0","0","0","0","0","0","0","3","0","0","9867"
"176823","0","25","0","0","0","0","0","0","0","3","0","0","11275"
"176826","0","450","0","0","0","0","0","0","0","0","0","0","10957"
"176827","0","215","0","0","0","0","0","0","0","0","0","0","11113"
"176834","0","140","0","0","0","0","0","0","0","0","0","0","10193"
"176864","0","100","0","0","0","0","0","0","0","0","0","0","10308"
"176872","0","0","0","0","0","0","64","0","0","0","0","0","10322"
"176878","0","180","0","0","0","0","0","0","0","0","0","0","8950"
"176883","0","105","0","0","0","0","0","0","0","0","0","0","10427"
"176887","0","240","0","0","0","0","0","0","0","0","0","0","10412"
"176891","0","315","0","0","0","0","0","0","0","0","0","0","10201"
"176892","0","25","0","0","0","0","0","0","0","3","0","0","11274"
"176894","0","550","0","0","0","0","0","0","0","0","0","0","10911"
"176896","0","255","0","0","0","0","0","0","0","0","0","0","10223"
"176907","0","685","0","0","0","0","0","0","0","0","0","0","10318"
"176909","0","390","0","0","0","0","0","0","0","0","0","0","10202"
"176911","0","275","0","0","0","0","0","0","0","0","0","0","10432"
"176915","0","280","0","0","0","0","0","0","0","0","0","0","10197"
"176922","0","240","0","0","0","0","0","0","0","0","0","0","8907"
"176948","0","305","0","0","0","0","0","0","0","0","0","0","10149"
"176957","0","1295","0","0","0","0","0","0","0","0","0","0","9863"
"176963","0","350","0","0","0","0","0","0","0","0","0","0","10150"
"176964","0","120","0","0","0","0","0","0","0","0","0","0","10600"
"176967","0","650","0","0","0","0","0","0","0","0","0","0","10958"
"176972","0","250","0","0","0","0","0","0","0","0","0","0","10431"
"176975","0","115","0","0","0","0","0","0","0","0","0","0","10406"
"176977","0","100","0","0","0","0","0","0","0","1","0","0","694"
"176983","0","75","0","0","0","0","0","0","0","0","0","0","10399"
"176984","0","430","0","0","0","0","0","0","0","0","0","0","10473"
"176985","0","120","0","0","0","0","0","0","0","0","0","0","10478"
"176993","0","30","0","0","0","0","0","0","0","3","0","0","9894"
"176997","0","195","0","0","0","0","0","0","0","0","0","0","8910"
"176998","0","230","0","0","0","0","0","0","0","0","0","0","8940"
"176999","0","275","0","0","0","0","0","0","0","0","0","0","8941"
"177005","0","415","0","0","0","0","0","0","0","0","0","0","10156"
"177018","0","355","0","0","0","0","0","0","0","0","0","0","10899"
"177027","0","260","0","0","0","0","0","0","0","0","0","0","10148"
"177037","0","30","0","0","0","0","0","0","0","3","0","0","9896"
"177039","0","180","0","0","0","0","0","0","0","0","0","0","10538"
"177041","0","180","0","0","0","0","0","0","0","0","0","0","10479"
"177052","0","210","0","0","0","0","0","0","0","0","0","0","120"
"177054","0","220","0","0","0","0","0","0","0","0","0","0","8402"
"177055","0","280","0","0","0","0","0","0","0","0","0","0","9840"
"177066","0","0","0","0","0","0","8","0","0","0","0","0","8166"
"177067","0","455","0","0","0","0","0","0","0","0","0","0","10963"
"177068","0","545","0","0","0","0","0","0","0","0","0","0","10964"
"177073","0","200","0","0","0","0","0","0","0","1","0","0","9908"
"177084","0","450","0","0","0","0","0","0","0","0","0","0","10170"
"177091","0","0","0","0","0","0","0","0","0","3","0","0","9007"
"177092","0","345","0","0","0","0","0","0","0","0","0","0","10413"
"177096","0","585","0","0","0","0","0","0","0","0","0","0","10139"
"177117","0","60","0","0","0","0","0","0","0","3","0","0","9830"
"177121","0","150","0","0","0","0","0","0","0","1","0","0","9881"
"177124","0","340","0","0","0","0","0","0","0","0","0","0","9884"
"177125","0","780","0","0","0","0","0","0","0","0","0","0","10140"
"177132","0","655","0","0","0","0","0","0","0","0","0","0","10965"
"177134","0","35","0","0","0","0","0","0","0","0","0","0","9035"
"177144","0","225","0","0","0","0","0","0","0","0","0","0","10442"
"177152","0","60","0","0","0","0","0","0","0","3","0","0","8721"
"177154","0","155","0","0","0","0","0","0","0","0","0","0","9472"
"177155","0","185","0","0","0","0","0","0","0","0","0","0","9473"
"177156","0","215","0","0","0","0","0","0","0","0","0","0","9474"
"177180","0","315","0","0","0","0","0","0","0","0","0","0","10622"
"177181","0","325","0","0","0","0","0","0","0","0","0","0","9834"
"177198","0","420","0","0","0","0","0","0","0","0","0","0","10138"
"177204","0","60","0","0","0","0","0","0","0","3","0","0","9829"
"177206","0","135","0","0","0","0","0","0","0","0","0","0","10206"
"177207","0","465","0","0","0","0","0","0","0","0","0","0","10328"
"177209","0","1030","0","0","0","0","0","0","0","0","0","0","10961"
"177213","0","350","0","0","0","0","0","0","0","0","0","0","10169"
"177218","0","150","0","0","0","0","0","0","0","0","0","0","10391"
"177219","0","175","0","0","0","0","0","0","0","0","0","0","10392"
"177222","0","150","0","0","0","0","0","0","0","0","0","0","10207"
"177232","0","315","0","0","0","0","0","0","0","0","0","0","9876"
"177236","0","250","0","0","0","0","0","0","0","0","0","0","10447"
"177242","0","0","0","0","0","0","6","0","0","0","0","0","10278"
"177252","0","125","0","0","0","0","0","0","0","0","0","0","9579"
"177255","0","500","0","0","0","0","0","0","0","0","0","0","10901"
"177258","0","850","0","0","0","0","0","0","0","0","0","0","10059"
"177259","0","0","0","0","0","0","16","0","0","0","0","0","10060"
"177280","0","575","0","0","0","0","0","0","0","0","0","0","9858"
"177288","0","70","0","0","0","0","0","0","0","0","0","0","705"
"177290","0","200","0","0","0","0","0","0","0","1","0","0","9754"
"177295","0","315","0","0","0","0","0","0","0","0","0","0","10952"
"177302","0","200","0","0","0","0","0","0","0","0","0","0","10312"
"177321","0","240","0","0","0","0","0","0","0","0","0","0","10313"
"177322","0","295","0","0","0","0","0","0","0","0","0","0","10314"
"177330","0","110","0","0","0","0","0","0","0","0","0","0","10456"
"177361","0","575","0","0","0","0","0","0","0","0","0","0","10157"
"177364","0","50","0","0","0","0","0","0","0","3","0","0","9005"
"177368","0","445","0","0","0","0","0","0","0","0","0","0","9885"
"177373","0","150","0","0","0","0","0","0","0","1","0","0","9880"
"177379","0","440","0","0","0","0","0","0","0","0","0","0","10395"
"177382","0","420","0","0","0","0","0","0","0","0","0","0","10144"
"177390","0","580","0","0","0","0","0","0","0","0","0","0","10329"
"177395","0","145","0","0","0","0","0","0","0","0","0","0","10230"
"177417","0","1120","0","0","0","0","0","0","0","0","0","0","11730"
"177429","0","450","0","0","0","0","0","0","0","0","0","0","10414"
"177433","0","150","0","0","0","0","0","0","0","1","0","0","11604"
"177441","0","140","0","0","0","0","0","0","0","0","0","0","10613"
"177449","0","520","0","0","0","0","0","0","0","0","0","0","11315"
"177453","0","305","0","0","0","0","0","0","0","0","0","0","11426"
"177456","0","240","0","0","0","0","0","0","0","0","0","0","12523"
"177460","0","125","0","0","0","0","0","0","0","0","0","0","11366"
"177468","0","90","0","0","0","0","0","0","0","0","0","0","10953"
"177474","0","200","0","0","0","0","0","0","0","0","0","0","10526"
"177480","0","200","0","0","0","0","0","0","0","0","0","0","10614"
"177488","0","95","0","0","0","0","0","0","0","0","0","0","11762"
"177489","0","115","0","0","0","0","0","0","0","0","0","0","11763"
"177511","0","150","0","0","0","0","0","0","0","1","0","0","11605"
"177516","0","100","0","0","0","0","0","0","0","1","0","0","11549"
"177525","0","310","0","0","0","0","0","0","0","0","0","0","10946"
"177537","0","200","0","0","0","0","0","0","0","1","0","0","11581"
"177545","0","150","0","0","0","0","0","0","0","1","0","0","11596"
"177561","0","225","0","0","0","0","0","0","0","0","0","0","10941"
"177575","0","395","0","0","0","0","0","0","0","0","0","0","11314"
"177594","0","1300","0","0","0","0","0","0","0","0","0","0","11684"
"177595","0","25","0","0","0","0","0","0","0","3","0","0","11198"
"177603","0","600","0","0","0","0","0","0","0","0","0","0","10938"
"177608","0","115","0","0","0","0","0","0","0","0","0","0","10205"
"177617","0","275","0","0","0","0","0","0","0","0","0","0","10942"
"177630","0","20","0","0","0","0","0","0","0","3","0","0","11303"
"177632","0","0","0","0","0","0","0","0","0","3","0","0","11305"
"177645","0","325","0","0","0","0","0","0","0","0","0","0","10472"
"177647","0","50","0","0","0","0","0","0","0","1","0","0","11585"
"177661","0","150","0","0","0","0","0","0","0","1","0","0","11597"
"177687","0","150","0","0","0","0","0","0","0","1","0","0","11567"
"177690","0","60","0","0","0","0","0","0","0","3","0","0","11279"
"177695","0","0","0","0","0","0","0","0","0","1","0","0","11578"
"177708","0","60","0","0","0","0","0","0","0","3","0","0","11280"
"177727","0","550","0","0","0","0","0","0","0","0","0","0","10605"
"177737","0","100","0","0","0","0","0","0","0","0","0","0","10497"
"177738","0","20","0","0","0","0","0","0","0","3","0","0","9892"
"177740","0","345","0","0","0","0","0","0","0","0","0","0","10448"
"177763","0","250","0","0","0","0","0","0","0","0","0","0","10927"
"177764","0","140","0","0","0","0","0","0","0","0","0","0","10486"
"177778","0","305","0","0","0","0","0","0","0","0","0","0","10928"
"177793","0","470","0","0","0","0","0","0","0","0","0","0","10894"
"177801","0","70","0","0","0","0","0","0","0","0","0","0","7811"
"177810","0","75","0","0","0","0","0","0","0","0","0","0","10595"
"177812","0","185","0","0","0","0","0","0","0","0","0","0","10874"
"177814","0","225","0","0","0","0","0","0","0","0","0","0","10875"
"177819","0","170","0","0","0","0","0","0","0","0","0","0","10438"
"177827","0","140","0","0","0","0","0","0","0","0","0","0","10428"
"177828","0","145","0","0","0","0","0","0","0","0","0","0","10437"
"177843","0","195","0","0","0","0","0","0","0","0","0","0","11739"
"177847","0","60","0","0","0","0","0","0","0","0","0","0","10495"
"177851","0","750","0","0","0","0","0","0","0","0","0","0","10912"
"177853","0","150","0","0","0","0","0","0","0","0","0","0","10909"
"177861","0","80","0","0","0","0","0","0","0","0","0","0","10463"
"177863","0","320","0","0","0","0","0","0","0","0","0","0","11733"
"177865","0","250","0","0","0","0","0","0","0","0","0","0","10627"
"177867","0","0","0","0","0","0","60","0","0","0","0","0","10881"
"177869","0","305","0","0","0","0","0","0","0","0","0","0","10467"
"177871","0","150","0","0","0","0","0","0","0","0","0","0","10955"
"177873","0","35","0","0","0","0","0","0","0","3","0","0","11300"
"177885","0","380","0","0","0","0","0","0","0","0","0","0","10468"
"177888","0","160","0","0","0","0","0","0","0","0","0","0","10407"
"177891","0","180","0","0","0","0","0","0","0","0","0","0","10888"
"177894","0","350","0","0","0","0","0","0","0","0","0","0","10947"
"177907","0","850","0","0","0","0","0","0","0","0","0","0","11417"
"177908","0","75","0","0","0","0","0","0","0","0","0","0","10326"
"177919","0","200","0","0","0","0","0","0","0","1","0","0","11608"
"177924","0","405","0","0","0","0","0","0","0","0","0","0","10623"
"177932","0","500","0","0","0","0","0","0","0","0","0","0","10586"
"177934","0","235","0","0","0","0","0","0","0","0","0","0","10466"
"177935","0","20","0","0","0","0","0","0","0","0","0","0","702"
"177952","0","210","0","0","0","0","0","0","0","0","0","0","10408"
"177955","0","365","0","0","0","0","0","0","0","0","0","0","10929"
"177959","0","265","0","0","0","0","0","0","0","0","0","0","10915"
"177960","0","315","0","0","0","0","0","0","0","0","0","0","10916"
"177961","0","850","0","0","0","0","0","0","0","0","0","0","11418"
"177962","0","850","0","0","0","0","0","0","0","0","0","0","11419"
"177969","0","230","0","0","0","0","0","0","0","0","0","0","10933"
"177978","0","380","0","0","0","0","0","0","0","0","0","0","10917"
"178000","0","0","0","0","0","0","60","0","0","0","0","0","10880"
"178003","0","120","0","0","0","0","0","0","0","0","0","0","10537"
"178009","0","180","0","0","0","0","0","0","0","0","0","0","10601"
