Class,SkillLine,SpellID,SpellName,UsageTag,CastTimeSec,CastMinimumSec,GCDSec,CooldownSec,CategoryCooldownSec,DurationSec,MaxDurationSec,RangeMinYd,RangeMaxYd,PowerCost,ShapeshiftMask,ShapeshiftExclude,RequiredTotems,RequiredReagents,EquippedItemClass,EquippedItemSubclass,EffectSummary
Druid,Feral Combat,1822,Rake,utility/rank,0,0,1,0,0,9,9,0,5,type3:40,1,0,,,,,"E0:effect=2,aura=0,base=16,trigger=0;E1:effect=6,aura=3,base=9,trigger=0;E2:effect=328,aura=0,base=0,trigger=0"
Druid,Feral Combat,1823,Rake,utility/rank,0,0,1,0,0,9,9,0,5,type3:40,1,0,,,,,"E0:effect=2,aura=0,base=25,trigger=0;E1:effect=6,aura=3,base=14,trigger=0;E2:effect=328,aura=0,base=0,trigger=0"
Druid,Feral Combat,1824,Rake,utility/rank,0,0,1,0,0,9,9,0,5,type3:40,1,0,,,,,"E0:effect=2,aura=0,base=39,trigger=0;E1:effect=6,aura=3,base=19,trigger=0;E2:effect=328,aura=0,base=0,trigger=0"
Druid,Feral Combat,1850,Dash,utility/rank,0,0,0,0,300,15,15,0,0,,1,0,,,,,"E0:effect=6,aura=31,base=49,trigger=0"
Druid,Feral Combat,3025,Cat Form (Passive),utility/rank,0,0,,,,-0.001,-0.001,0,0,,1,0,,,,,"E0:effect=6,aura=99,base=39,trigger=0;E1:effect=6,aura=10,base=-30,trigger=0;E2:effect=6,aura=110,base=-12,trigger=0"
Druid,Feral Combat,3029,Claw,utility/rank,0,0,1,0,0,,,0,5,type3:45,1,0,,,,,"E0:effect=58,aura=0,base=38,trigger=0;E1:effect=328,aura=0,base=0,trigger=0"
Druid,Feral Combat,5201,Claw,utility/rank,0,0,1,0,0,,,0,5,type3:45,1,0,,,,,"E0:effect=58,aura=0,base=56,trigger=0;E1:effect=328,aura=0,base=0,trigger=0"
Druid,Feral Combat,5209,Challenging Roar,utility/rank,0,0,1.5,600,0,6,6,0,0,type1:150,144,0,,,,,"E0:effect=6,aura=11,base=-1,trigger=0"
Druid,Feral Combat,5211,Bash,utility/rank,0,0,1.5,0,60,2,2,0,5,type1:100,144,0,,,,,"E0:effect=6,aura=12,base=-1,trigger=0"
Druid,Feral Combat,5215,Prowl,utility/rank,0,0,0,0,10,-0.001,-0.001,0,0,,1,0,,,,,"E0:effect=6,aura=16,base=99,trigger=0;E1:effect=6,aura=33,base=-41,trigger=0"
Druid,Feral Combat,5217,Tiger's Fury,utility/rank,0,0,0,1,0,6,6,0,0,type3:30,1,0,,,,,"E0:effect=6,aura=13,base=9,trigger=0"
Druid,Feral Combat,5221,Shred,damage,0,0,1,0,0,,,0,5,type3:60,1,0,,,,,"E0:effect=58,aura=0,base=23,trigger=0;E1:effect=328,aura=0,base=0,trigger=0;E2:effect=31,aura=0,base=224,trigger=0"
Druid,Feral Combat,5225,Track Humanoids,utility/rank,0,0,1.5,0,0,-0.001,-0.001,0,0,,1,0,,,,,"E0:effect=6,aura=44,base=-1,trigger=0"
Druid,Feral Combat,5229,Enrage,utility/rank,0,0,0,60,0,10,10,0,0,,144,0,,,,,"E0:effect=6,aura=24,base=19,trigger=0;E1:effect=3,aura=0,base=-76,trigger=0;E2:effect=6,aura=94,base=0,trigger=0"
Druid,Feral Combat,5421,Aquatic Form (Passive),utility/rank,0,0,,,,-0.001,-0.001,0,0,,8,0,,,,,"E0:effect=6,aura=58,base=49,trigger=0;E1:effect=6,aura=82,base=0,trigger=0;E2:effect=6,aura=110,base=-12,trigger=0"
Druid,Feral Combat,5487,Bear Form,utility/rank,0,0,1.5,0,0,-0.001,-0.001,0,0,type0:35%,0,1073741826,,,,,"E0:effect=6,aura=36,base=-1,trigger=0;E1:effect=6,aura=77,base=-1,trigger=0"
Druid,Feral Combat,6542,Enraged Defense,utility/rank,0,0,1.5,300,0,30,30,0,0,,144,0,,,,,"E0:effect=35,aura=42,base=0,trigger=0"
Druid,Feral Combat,6783,Prowl,utility/rank,0,0,0,0,10,-0.001,-0.001,0,0,,1,0,,,,,"E0:effect=6,aura=16,base=199,trigger=0;E1:effect=6,aura=33,base=-36,trigger=0"
Druid,Feral Combat,6785,Ravage,utility/rank,0,0,1,0,0,,,0,5,type3:60,1,0,,,,,"E0:effect=58,aura=0,base=41,trigger=0;E1:effect=31,aura=0,base=384,trigger=0;E2:effect=328,aura=0,base=0,trigger=0"
Druid,Feral Combat,6787,Ravage,utility/rank,0,0,1,0,0,,,0,5,type3:60,1,0,,,,,"E0:effect=58,aura=0,base=61,trigger=0;E1:effect=31,aura=0,base=384,trigger=0;E2:effect=328,aura=0,base=0,trigger=0"
Druid,Feral Combat,6793,Tiger's Fury,utility/rank,0,0,0,1,0,6,6,0,0,type3:30,1,0,,,,,"E0:effect=6,aura=13,base=19,trigger=0"
Druid,Feral Combat,6795,Growl,tanking,0,0,0,0,10,3,3,0,5,,144,0,,,,,"E0:effect=114,aura=0,base=0,trigger=0;E1:effect=6,aura=11,base=0,trigger=0"
Druid,Feral Combat,6798,Bash,utility/rank,0,0,1.5,0,60,3,3,0,5,type1:100,144,0,,,,,"E0:effect=6,aura=12,base=-1,trigger=0"
Druid,Feral Combat,6800,Shred,damage,0,0,1,0,0,,,0,5,type3:60,1,0,,,,,"E0:effect=58,aura=0,base=31,trigger=0;E1:effect=328,aura=0,base=0,trigger=0;E2:effect=31,aura=0,base=224,trigger=0"
Druid,Feral Combat,6807,Maul,tanking,0,0,,,,,,0,5,type1:150,144,0,,,,,"E0:effect=58,aura=0,base=17,trigger=0"
Druid,Feral Combat,6808,Maul,tanking,0,0,,,,,,0,5,type1:150,144,0,,,,,"E0:effect=58,aura=0,base=26,trigger=0"
Druid,Feral Combat,6809,Maul,tanking,0,0,,,,,,0,5,type1:150,144,0,,,,,"E0:effect=58,aura=0,base=36,trigger=0"
Druid,Feral Combat,8972,Maul,tanking,0,0,,,,,,0,5,type1:150,144,0,,,,,"E0:effect=58,aura=0,base=48,trigger=0"
Druid,Feral Combat,8983,Bash,utility/rank,0,0,1.5,0,60,4,4,0,5,type1:100,144,0,,,,,"E0:effect=6,aura=12,base=-1,trigger=0"
Druid,Feral Combat,8992,Shred,damage,0,0,1,0,0,,,0,5,type3:60,1,0,,,,,"E0:effect=58,aura=0,base=43,trigger=0;E1:effect=328,aura=0,base=0,trigger=0;E2:effect=31,aura=0,base=224,trigger=0"
Druid,Feral Combat,8998,Cower,utility/rank,0,0,1,0,10,,,0,5,type3:20,1,0,,,,,"E0:effect=63,aura=0,base=-241,trigger=0"
Druid,Feral Combat,9000,Cower,utility/rank,0,0,1,0,10,,,0,5,type3:20,1,0,,,,,"E0:effect=63,aura=0,base=-391,trigger=0"
Druid,Feral Combat,9005,Pounce,utility/rank,0,0,1,0,0,3,3,0,5,type3:50,1,0,,,,,"E0:effect=6,aura=12,base=-1,trigger=0;E1:effect=64,aura=0,base=0,trigger=9007;E2:effect=328,aura=0,base=0,trigger=0"
Druid,Feral Combat,9007,Pounce Bleed,utility/rank,0,0,,,,18,18,0,5,,,,,,,,"E0:effect=6,aura=3,base=44,trigger=0"
Druid,Feral Combat,9490,Demoralizing Roar,utility/rank,0,0,1.5,0,0,30,30,0,0,type1:100,144,0,,,,,"E0:effect=6,aura=99,base=-66,trigger=0"
Druid,Feral Combat,9492,Rip,utility/rank,0,0,1,0,0,12,12,0,5,type3:30,1,0,,,,,"E0:effect=6,aura=3,base=3,trigger=0"
Druid,Feral Combat,9493,Rip,utility/rank,0,0,1,0,0,12,12,0,5,type3:30,1,0,,,,,"E0:effect=6,aura=3,base=5,trigger=0"
Druid,Feral Combat,9634,Dire Bear Form,utility/rank,0,0,1.5,0,0,-0.001,-0.001,0,0,type0:35%,0,1073741826,,,,,"E0:effect=6,aura=36,base=-1,trigger=0;E1:effect=6,aura=77,base=-1,trigger=0"
Druid,Feral Combat,9635,Dire Bear Form (Passive),utility/rank,0,0,,,,-0.001,-0.001,0,0,,128,0,,,,,"E0:effect=6,aura=142,base=399,trigger=0;E1:effect=6,aura=137,base=24,trigger=0;E2:effect=6,aura=99,base=119,trigger=0"
Druid,Feral Combat,9745,Maul,tanking,0,0,,,,,,0,5,type1:150,144,0,,,,,"E0:effect=58,aura=0,base=70,trigger=0"
Druid,Feral Combat,9747,Demoralizing Roar,utility/rank,0,0,1.5,0,0,30,30,0,0,type1:100,144,0,,,,,"E0:effect=6,aura=99,base=-101,trigger=0"
Druid,Feral Combat,9752,Rip,utility/rank,0,0,1,0,0,12,12,0,5,type3:30,1,0,,,,,"E0:effect=6,aura=3,base=8,trigger=0"
Druid,Feral Combat,9754,Swipe,tanking,0,0,1.5,0,0,,,0,5,type1:200,144,0,,,,,"E0:effect=2,aura=0,base=40,trigger=0"
Druid,Feral Combat,9821,Dash,utility/rank,0,0,0,0,300,15,15,0,0,,1,0,,,,,"E0:effect=6,aura=31,base=59,trigger=0"
Druid,Feral Combat,9823,Pounce,utility/rank,0,0,1,0,0,3,3,0,5,type3:50,1,0,,,,,"E0:effect=6,aura=12,base=-1,trigger=0;E1:effect=64,aura=0,base=0,trigger=9824;E2:effect=328,aura=0,base=0,trigger=0"
Druid,Feral Combat,9824,Pounce Bleed,utility/rank,0,0,,,,18,18,0,5,,,,,,,,"E0:effect=6,aura=3,base=54,trigger=0"
Druid,Feral Combat,9826,Pounce Bleed,utility/rank,0,0,,,,18,18,0,5,,,,,,,,"E0:effect=6,aura=3,base=74,trigger=0"
Druid,Feral Combat,9827,Pounce,utility/rank,0,0,1,0,0,3,3,0,5,type3:50,1,0,,,,,"E0:effect=6,aura=12,base=-1,trigger=0;E1:effect=64,aura=0,base=0,trigger=9826;E2:effect=328,aura=0,base=0,trigger=0"
Druid,Feral Combat,9829,Shred,damage,0,0,1,0,0,,,0,5,type3:60,1,0,,,,,"E0:effect=58,aura=0,base=63,trigger=0;E1:effect=328,aura=0,base=0,trigger=0;E2:effect=31,aura=0,base=224,trigger=0"
Druid,Feral Combat,9830,Shred,damage,0,0,1,0,0,,,0,5,type3:60,1,0,,,,,"E0:effect=58,aura=0,base=79,trigger=0;E1:effect=328,aura=0,base=0,trigger=0;E2:effect=31,aura=0,base=224,trigger=0"
Druid,Feral Combat,9845,Tiger's Fury,utility/rank,0,0,0,1,0,6,6,0,0,type3:30,1,0,,,,,"E0:effect=6,aura=13,base=29,trigger=0"
Druid,Feral Combat,9846,Tiger's Fury,utility/rank,0,0,0,1,0,6,6,0,0,type3:30,1,0,,,,,"E0:effect=6,aura=13,base=39,trigger=0"
Druid,Feral Combat,9849,Claw,utility/rank,0,0,1,0,0,,,0,5,type3:45,1,0,,,,,"E0:effect=58,aura=0,base=87,trigger=0;E1:effect=328,aura=0,base=0,trigger=0"
Druid,Feral Combat,9850,Claw,utility/rank,0,0,1,0,0,,,0,5,type3:45,1,0,,,,,"E0:effect=58,aura=0,base=114,trigger=0;E1:effect=328,aura=0,base=0,trigger=0"
Druid,Feral Combat,9866,Ravage,utility/rank,0,0,1,0,0,,,0,5,type3:60,1,0,,,,,"E0:effect=58,aura=0,base=77,trigger=0;E1:effect=31,aura=0,base=384,trigger=0;E2:effect=328,aura=0,base=0,trigger=0"
Druid,Feral Combat,9867,Ravage,utility/rank,0,0,1,0,0,,,0,5,type3:60,1,0,,,,,"E0:effect=58,aura=0,base=97,trigger=0;E1:effect=31,aura=0,base=384,trigger=0;E2:effect=328,aura=0,base=0,trigger=0"
Druid,Feral Combat,9880,Maul,tanking,0,0,,,,,,0,5,type1:150,144,0,,,,,"E0:effect=58,aura=0,base=100,trigger=0"
Druid,Feral Combat,9881,Maul,tanking,0,0,,,,,,0,5,type1:150,144,0,,,,,"E0:effect=58,aura=0,base=127,trigger=0"
Druid,Feral Combat,9892,Cower,utility/rank,0,0,1,0,10,,,0,5,type3:20,1,0,,,,,"E0:effect=63,aura=0,base=-601,trigger=0"
Druid,Feral Combat,9894,Rip,utility/rank,0,0,1,0,0,12,12,0,5,type3:30,1,0,,,,,"E0:effect=6,aura=3,base=11,trigger=0"
Druid,Feral Combat,9896,Rip,utility/rank,0,0,1,0,0,12,12,0,5,type3:30,1,0,,,,,"E0:effect=6,aura=3,base=16,trigger=0"
Druid,Feral Combat,9898,Demoralizing Roar,utility/rank,0,0,1.5,0,0,30,30,0,0,type1:100,144,0,,,,,"E0:effect=6,aura=99,base=-131,trigger=0"
Druid,Feral Combat,9904,Rake,utility/rank,0,0,1,0,0,9,9,0,5,type3:40,1,0,,,,,"E0:effect=2,aura=0,base=54,trigger=0;E1:effect=6,aura=3,base=24,trigger=0;E2:effect=328,aura=0,base=0,trigger=0"
Druid,Feral Combat,9908,Swipe,tanking,0,0,1.5,0,0,,,0,5,type1:200,144,0,,,,,"E0:effect=2,aura=0,base=59,trigger=0"
Druid,Feral Combat,9913,Prowl,utility/rank,0,0,0,0,10,-0.001,-0.001,0,0,,1,0,,,,,"E0:effect=6,aura=16,base=299,trigger=0;E1:effect=6,aura=33,base=-31,trigger=0"
Druid,Feral Combat,16857,Faerie Fire (Feral),utility/rank,0,0,1,0,6,40,40,0,30,,145,0,,,,,"E0:effect=6,aura=22,base=-176,trigger=0;E1:effect=6,aura=184,base=-1,trigger=0;E2:effect=6,aura=185,base=-1,trigger=0"
Druid,Feral Combat,16858,Feral Aggression,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=108,base=7,trigger=0;E1:effect=6,aura=108,base=2,trigger=0"
Druid,Feral Combat,16859,Feral Aggression,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=108,base=15,trigger=0;E1:effect=6,aura=108,base=5,trigger=0"
Druid,Feral Combat,16860,Feral Aggression,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=108,base=23,trigger=0;E1:effect=6,aura=108,base=8,trigger=0"
Druid,Feral Combat,16861,Feral Aggression,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=108,base=31,trigger=0;E1:effect=6,aura=108,base=11,trigger=0"
Druid,Feral Combat,16862,Feral Aggression,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=108,base=39,trigger=0;E1:effect=6,aura=108,base=14,trigger=0"
Druid,Feral Combat,16929,Thick Hide,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=142,base=3,trigger=0"
Druid,Feral Combat,16930,Thick Hide,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=142,base=6,trigger=0"
Druid,Feral Combat,16931,Thick Hide,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=142,base=9,trigger=0"
Druid,Feral Combat,16934,Ferocity,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=107,base=-11,trigger=0;E1:effect=6,aura=107,base=-2,trigger=0"
Druid,Feral Combat,16935,Ferocity,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=107,base=-21,trigger=0;E1:effect=6,aura=107,base=-3,trigger=0"
Druid,Feral Combat,16936,Ferocity,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=107,base=-31,trigger=0;E1:effect=6,aura=107,base=-4,trigger=0"
Druid,Feral Combat,16937,Ferocity,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=107,base=-41,trigger=0;E1:effect=6,aura=107,base=-5,trigger=0"
Druid,Feral Combat,16938,Ferocity,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=107,base=-51,trigger=0;E1:effect=6,aura=107,base=-6,trigger=0"
Druid,Feral Combat,16940,Brutal Impact,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=107,base=499,trigger=0"
Druid,Feral Combat,16941,Brutal Impact,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=107,base=999,trigger=0"
Druid,Feral Combat,16942,Sharpened Claws,utility/rank,0,0,,,,-0.001,-0.001,0,0,,145,0,,,,,"E0:effect=6,aura=52,base=1,trigger=0"
Druid,Feral Combat,16943,Sharpened Claws,utility/rank,0,0,,,,-0.001,-0.001,0,0,,145,0,,,,,"E0:effect=6,aura=52,base=3,trigger=0"
Druid,Feral Combat,16944,Sharpened Claws,utility/rank,0,0,,,,-0.001,-0.001,0,0,,145,0,,,,,"E0:effect=6,aura=52,base=5,trigger=0"
Druid,Feral Combat,16947,Feral Instinct,passive/talent,0,0,,,,-0.001,-0.001,0,0,,145,0,,,,,"E0:effect=6,aura=154,base=4,trigger=0;E1:effect=6,aura=107,base=4,trigger=0"
Druid,Feral Combat,16948,Feral Instinct,passive/talent,0,0,,,,-0.001,-0.001,0,0,,145,0,,,,,"E0:effect=6,aura=154,base=9,trigger=0;E1:effect=6,aura=107,base=9,trigger=0"
Druid,Feral Combat,16949,Feral Instinct,passive/talent,0,0,,,,-0.001,-0.001,0,0,,145,0,,,,,"E0:effect=6,aura=154,base=14,trigger=0;E1:effect=6,aura=107,base=14,trigger=0"
Druid,Feral Combat,16952,Blood Frenzy,utility/rank,0,0,,,,,,0,0,,1,0,,,,,"E0:effect=6,aura=42,base=0,trigger=16953"
Druid,Feral Combat,16954,Blood Frenzy,utility/rank,0,0,,,,,,0,0,,1,0,,,,,"E0:effect=6,aura=42,base=0,trigger=16953"
Druid,Feral Combat,16958,Primal Fury,utility/rank,0,0,,,,,,0,0,,144,0,,,,,"E0:effect=6,aura=42,base=0,trigger=16959"
Druid,Feral Combat,16961,Primal Fury,utility/rank,0,0,,,,,,0,0,,144,0,,,,,"E0:effect=6,aura=42,base=0,trigger=16959"
Druid,Feral Combat,16966,Shredding Attacks,damage,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=107,base=-10,trigger=0;E1:effect=6,aura=107,base=-11,trigger=0"
Druid,Feral Combat,16968,Shredding Attacks,damage,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=107,base=-19,trigger=0;E1:effect=6,aura=107,base=-21,trigger=0"
Druid,Feral Combat,16972,Predatory Strikes,damage,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=4,base=49,trigger=0"
Druid,Feral Combat,16974,Predatory Strikes,damage,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=4,base=99,trigger=0"
Druid,Feral Combat,16975,Predatory Strikes,damage,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=4,base=149,trigger=0"
Druid,Feral Combat,16979,Feral Charge,utility/rank,0,0,0,15,0,,,8,25,type1:50,144,0,,,,,"E0:effect=96,aura=0,base=0,trigger=0;E1:effect=64,aura=0,base=0,trigger=19675;E2:effect=64,aura=0,base=0,trigger=45334"
Druid,Feral Combat,16998,Savage Fury,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=108,base=9,trigger=0;E1:effect=6,aura=108,base=9,trigger=0;E2:effect=6,aura=108,base=9,trigger=0"
Druid,Feral Combat,16999,Savage Fury,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=108,base=19,trigger=0;E1:effect=6,aura=108,base=19,trigger=0;E2:effect=6,aura=108,base=19,trigger=0"
Druid,Feral Combat,17002,Feral Swiftness,utility/rank,0,0,,,,-0.001,-0.001,0,0,,1,0,,,,,"E0:effect=6,aura=31,base=14,trigger=0"
Druid,Feral Combat,17003,Heart of the Wild,utility/rank,0,0,,,,,,0,0,,,,,,,,"E0:effect=6,aura=137,base=3,trigger=0;E1:effect=3,aura=0,base=1,trigger=0"
Druid,Feral Combat,17004,Heart of the Wild,utility/rank,0,0,,,,,,0,0,,,,,,,,"E0:effect=6,aura=137,base=7,trigger=0;E1:effect=3,aura=0,base=3,trigger=0"
Druid,Feral Combat,17005,Heart of the Wild,utility/rank,0,0,,,,,,0,0,,,,,,,,"E0:effect=6,aura=137,base=11,trigger=0;E1:effect=3,aura=0,base=5,trigger=0"
Druid,Feral Combat,17006,Heart of the Wild,utility/rank,0,0,,,,,,0,0,,,,,,,,"E0:effect=6,aura=137,base=15,trigger=0;E1:effect=3,aura=0,base=7,trigger=0;E2:effect=94,aura=0,base=7,trigger=0"
Druid,Feral Combat,17007,Leader of the Pack,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=4,base=-1,trigger=0"
Druid,Feral Combat,17390,Faerie Fire (Feral),utility/rank,0,0,1,0,6,40,40,0,30,,145,0,,,,,"E0:effect=6,aura=22,base=-286,trigger=0;E1:effect=6,aura=184,base=-1,trigger=0;E2:effect=6,aura=185,base=-1,trigger=0"
Druid,Feral Combat,17391,Faerie Fire (Feral),utility/rank,0,0,1,0,6,40,40,0,30,,145,0,,,,,"E0:effect=6,aura=22,base=-396,trigger=0;E1:effect=6,aura=184,base=-1,trigger=0;E2:effect=6,aura=185,base=-1,trigger=0"
Druid,Feral Combat,17392,Faerie Fire (Feral),utility/rank,0,0,1,0,6,40,40,0,30,,145,0,,,,,"E0:effect=6,aura=22,base=-506,trigger=0;E1:effect=6,aura=184,base=-1,trigger=0;E2:effect=6,aura=185,base=-1,trigger=0"
Druid,Feral Combat,20719,Feline Grace,utility/rank,0,0,,,,-0.001,-0.001,0,0,,1,0,,,,,"E0:effect=6,aura=144,base=16,trigger=0"
Druid,Feral Combat,21178,Bear Form (Passive2),utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=10,base=29,trigger=0;E1:effect=6,aura=110,base=-12,trigger=0"
Druid,Feral Combat,22568,Ferocious Bite,utility/rank,0,0,1,0,0,,,0,5,type3:35,1,0,,,,,"E0:effect=2,aura=0,base=13,trigger=0"
Druid,Feral Combat,22570,Maim,utility/rank,0,0,1,0,10,1,6,0,5,type3:35,1,0,,,,,"E0:effect=58,aura=0,base=44,trigger=0;E1:effect=6,aura=12,base=0,trigger=0"
Druid,Feral Combat,22827,Ferocious Bite,utility/rank,0,0,1,0,0,,,0,5,type3:35,1,0,,,,,"E0:effect=2,aura=0,base=19,trigger=0"
Druid,Feral Combat,22828,Ferocious Bite,utility/rank,0,0,1,0,0,,,0,5,type3:35,1,0,,,,,"E0:effect=2,aura=0,base=29,trigger=0"
Druid,Feral Combat,22829,Ferocious Bite,utility/rank,0,0,1,0,0,,,0,5,type3:35,1,0,,,,,"E0:effect=2,aura=0,base=44,trigger=0"
Druid,Feral Combat,22842,Frenzied Regeneration,utility/rank,0,0,1.5,0,180,10,10,0,0,,144,0,,,,,"E0:effect=6,aura=23,base=9,trigger=0"
Druid,Feral Combat,22845,Frenzied Regeneration,utility/rank,0,0,,,,,,0,0,,,,,,,,"E0:effect=10,aura=0,base=0,trigger=0"
Druid,Feral Combat,22895,Frenzied Regeneration,utility/rank,0,0,1.5,0,180,10,10,0,0,,144,0,,,,,"E0:effect=6,aura=23,base=14,trigger=0"
Druid,Feral Combat,22896,Frenzied Regeneration,utility/rank,0,0,1.5,0,180,10,10,0,0,,144,0,,,,,"E0:effect=6,aura=23,base=19,trigger=0"
Druid,Feral Combat,24248,Ferocious Bite,utility/rank,0,0,1,0,0,,,0,5,type3:35,1,0,,,,,"E0:effect=2,aura=0,base=56,trigger=0"
Druid,Feral Combat,24866,Feral Swiftness,utility/rank,0,0,,,,,,0,0,,1,0,,,,,"E0:effect=6,aura=31,base=29,trigger=0"
Druid,Feral Combat,24894,Heart of the Wild,utility/rank,0,0,,,,,,0,0,,,,,,,,"E0:effect=6,aura=137,base=19,trigger=0;E1:effect=3,aura=0,base=9,trigger=0"
Druid,Feral Combat,26996,Maul,tanking,0,0,,,,,,0,5,type1:150,144,0,,,,,"E0:effect=58,aura=0,base=175,trigger=0"
Druid,Feral Combat,26997,Swipe,tanking,0,0,1.5,0,0,,,0,5,type1:200,144,0,,,,,"E0:effect=2,aura=0,base=83,trigger=0"
Druid,Feral Combat,26998,Demoralizing Roar,utility/rank,0,0,1.5,0,0,30,30,0,0,type1:100,144,0,,,,,"E0:effect=6,aura=99,base=-241,trigger=0"
Druid,Feral Combat,26999,Frenzied Regeneration,utility/rank,0,0,1.5,0,180,10,10,0,0,,144,0,,,,,"E0:effect=6,aura=23,base=24,trigger=0"
Druid,Feral Combat,27000,Claw,utility/rank,0,0,1,0,0,,,0,5,type3:45,1,0,,,,,"E0:effect=58,aura=0,base=189,trigger=0;E1:effect=328,aura=0,base=0,trigger=0"
Druid,Feral Combat,27001,Shred,damage,0,0,1,0,0,,,0,5,type3:60,1,0,,,,,"E0:effect=58,aura=0,base=104,trigger=0;E1:effect=328,aura=0,base=0,trigger=0;E2:effect=31,aura=0,base=224,trigger=0"
Druid,Feral Combat,27002,Shred,damage,0,0,1,0,0,,,0,5,type3:60,1,0,,,,,"E0:effect=58,aura=0,base=179,trigger=0;E1:effect=328,aura=0,base=0,trigger=0;E2:effect=31,aura=0,base=224,trigger=0"
Druid,Feral Combat,27003,Rake,utility/rank,0,0,1,0,0,9,9,0,5,type3:40,1,0,,,,,"E0:effect=2,aura=0,base=77,trigger=0;E1:effect=6,aura=3,base=35,trigger=0;E2:effect=328,aura=0,base=0,trigger=0"
Druid,Feral Combat,27004,Cower,utility/rank,0,0,1,0,10,,,0,5,type3:20,1,0,,,,,"E0:effect=63,aura=0,base=-1171,trigger=0"
Druid,Feral Combat,27005,Ravage,utility/rank,0,0,1,0,0,,,0,5,type3:60,1,0,,,,,"E0:effect=58,aura=0,base=146,trigger=0;E1:effect=31,aura=0,base=384,trigger=0;E2:effect=328,aura=0,base=0,trigger=0"
Druid,Feral Combat,27006,Pounce,utility/rank,0,0,1,0,0,3,3,0,5,type3:50,1,0,,,,,"E0:effect=6,aura=12,base=-1,trigger=0;E1:effect=64,aura=0,base=0,trigger=27007;E2:effect=328,aura=0,base=0,trigger=0"
Druid,Feral Combat,27007,Pounce Bleed,utility/rank,0,0,,,,18,18,0,5,,,,,,,,"E0:effect=6,aura=3,base=99,trigger=0"
Druid,Feral Combat,27008,Rip,utility/rank,0,0,1,0,0,12,12,0,5,type3:30,1,0,,,,,"E0:effect=6,aura=3,base=23,trigger=0"
Druid,Feral Combat,27011,Faerie Fire (Feral),utility/rank,0,0,1,0,6,40,40,0,30,,145,0,,,,,"E0:effect=6,aura=22,base=-611,trigger=0;E1:effect=6,aura=184,base=-1,trigger=0;E2:effect=6,aura=185,base=-1,trigger=0"
Druid,Feral Combat,31018,Ferocious Bite,utility/rank,0,0,1,0,0,,,0,5,type3:35,1,0,,,,,"E0:effect=2,aura=0,base=51,trigger=0"
Druid,Feral Combat,31709,Cower,utility/rank,0,0,1,0,10,,,0,5,type3:20,1,0,,,,,"E0:effect=63,aura=0,base=-801,trigger=0"
Druid,Feral Combat,33357,Dash,utility/rank,0,0,0,0,300,15,15,0,0,,1,0,,,,,"E0:effect=6,aura=31,base=69,trigger=0"
Druid,Feral Combat,33745,Lacerate,tanking,0,0,1.5,0,0,15,15,0,5,type1:150,144,0,,,,,"E0:effect=6,aura=3,base=30,trigger=0;E1:effect=2,aura=0,base=30,trigger=0"
Druid,Feral Combat,33851,Primal Tenacity,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=117,base=4,trigger=0;E1:effect=6,aura=117,base=4,trigger=0"
Druid,Feral Combat,33852,Primal Tenacity,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=117,base=9,trigger=0;E1:effect=6,aura=117,base=9,trigger=0"
