Class,SkillLineID,SkillLine,SpellID,SpellName,UsageTag,PlaystyleTags,AcquireMethod,ClassMask,RaceMask
Druid,574,Balance,2912,Starfire,damage,single-target,0,1024,0
Druid,574,Balance,5176,Wrath,damage,single-target,2,1024,0
Druid,574,Balance,5177,Wrath,damage,single-target,0,1024,0
Druid,574,Balance,5178,Wrath,damage,single-target,0,1024,0
Druid,574,Balance,5179,Wrath,damage,single-target,0,1024,0
Druid,574,Balance,5180,Wrath,damage,single-target,0,1024,0
Druid,574,Balance,5195,Entangling Roots,utility-or-rank,utility,0,1024,0
Druid,574,Balance,5196,Entangling Roots,utility-or-rank,utility,0,1024,0
Druid,574,Balance,5570,Insect Swarm,utility-or-rank,utility,0,1024,0
Druid,574,Balance,6780,Wrath,damage,single-target,0,1024,0
Druid,574,Balance,8905,Wrath,damage,single-target,0,1024,0
Druid,574,Balance,8914,Thorns,utility-or-rank,utility,0,1024,0
Druid,574,Balance,8921,Moonfire,utility-or-rank,utility,0,1024,0
Druid,574,Balance,8924,Moonfire,utility-or-rank,utility,0,1024,0
Druid,574,Balance,8925,Moonfire,utility-or-rank,utility,0,1024,0
Druid,574,Balance,8926,Moonfire,utility-or-rank,utility,0,1024,0
Druid,574,Balance,8927,Moonfire,utility-or-rank,utility,0,1024,0
Druid,574,Balance,8928,Moonfire,utility-or-rank,utility,0,1024,0
Druid,574,Balance,8929,Moonfire,utility-or-rank,utility,0,1024,0
Druid,574,Balance,8949,Starfire,damage,single-target,0,1024,0
Druid,574,Balance,8950,Starfire,damage,single-target,0,1024,0
Druid,574,Balance,8951,Starfire,damage,single-target,0,1024,0
Druid,574,Balance,8955,Soothe Animal,utility-or-rank,utility,0,1024,0
Druid,574,Balance,9749,Faerie Fire,utility-or-rank,utility,0,1024,0
Druid,574,Balance,9756,Thorns,utility-or-rank,utility,0,1024,0
Druid,574,Balance,9833,Moonfire,utility-or-rank,utility,0,1024,0
Druid,574,Balance,9834,Moonfire,utility-or-rank,utility,0,1024,0
Druid,574,Balance,9835,Moonfire,utility-or-rank,utility,0,1024,0
Druid,574,Balance,9852,Entangling Roots,utility-or-rank,utility,0,1024,0
Druid,574,Balance,9853,Entangling Roots,utility-or-rank,utility,0,1024,0
Druid,574,Balance,9875,Starfire,damage,single-target,0,1024,0
Druid,574,Balance,9876,Starfire,damage,single-target,0,1024,0
Druid,574,Balance,9901,Soothe Animal,utility-or-rank,utility,0,1024,0
Druid,574,Balance,9907,Faerie Fire,utility-or-rank,utility,0,1024,0
Druid,574,Balance,9910,Thorns,utility-or-rank,utility,0,1024,0
Druid,574,Balance,9912,Wrath,damage,single-target,0,1024,0
Druid,574,Balance,16689,Nature's Grasp,utility-or-rank,utility,0,1024,0
Druid,574,Balance,16810,Nature's Grasp,utility-or-rank,utility,0,1024,0
Druid,574,Balance,16811,Nature's Grasp,utility-or-rank,utility,0,1024,0
Druid,574,Balance,16812,Nature's Grasp,utility-or-rank,utility,0,1024,0
Druid,574,Balance,16813,Nature's Grasp,utility-or-rank,utility,0,1024,0
Druid,574,Balance,16814,Starlight Wrath,damage,single-target,0,0,0
Druid,574,Balance,16815,Starlight Wrath,damage,single-target,0,0,0
Druid,574,Balance,16816,Starlight Wrath,damage,single-target,0,0,0
Druid,574,Balance,16817,Starlight Wrath,damage,single-target,0,0,0
Druid,574,Balance,16818,Starlight Wrath,damage,single-target,0,0,0
Druid,574,Balance,16819,Nature's Reach,utility-or-rank,utility,0,0,0
Druid,574,Balance,16820,Nature's Reach,utility-or-rank,utility,0,0,0
Druid,574,Balance,16821,Improved Moonfire,talent-passive,utility,0,0,0
Druid,574,Balance,16822,Improved Moonfire,talent-passive,utility,0,0,0
Druid,574,Balance,16836,Brambles,utility-or-rank,utility,0,0,0
Druid,574,Balance,16839,Brambles,utility-or-rank,utility,0,0,0
Druid,574,Balance,16840,Brambles,utility-or-rank,utility,0,0,0
Druid,574,Balance,16845,Moonglow,utility-or-rank,utility,0,0,0
Druid,574,Balance,16846,Moonglow,utility-or-rank,utility,0,0,0
Druid,574,Balance,16847,Moonglow,utility-or-rank,utility,0,0,0
Druid,574,Balance,16850,Celestial Focus,talent-passive,utility,0,0,0
Druid,574,Balance,16880,Nature's Grace,utility-or-rank,utility,0,0,0
Druid,574,Balance,16896,Moonfury,talent-passive,utility,0,0,0
Druid,574,Balance,16897,Moonfury,talent-passive,utility,0,0,0
Druid,574,Balance,16899,Moonfury,talent-passive,utility,0,0,0
Druid,574,Balance,16900,Moonfury,talent-passive,utility,0,0,0
Druid,574,Balance,16901,Moonfury,talent-passive,utility,0,0,0
Druid,574,Balance,16909,Vengeance,utility-or-rank,utility,0,0,0
Druid,574,Balance,16910,Vengeance,utility-or-rank,utility,0,0,0
Druid,574,Balance,16911,Vengeance,utility-or-rank,utility,0,0,0
Druid,574,Balance,16912,Vengeance,utility-or-rank,utility,0,0,0
Druid,574,Balance,16913,Vengeance,utility-or-rank,utility,0,0,0
Druid,574,Balance,16914,Hurricane,utility-or-rank,multi-target,0,1024,0
Druid,574,Balance,16918,Control of Nature,utility-or-rank,utility,0,0,0
Druid,574,Balance,16919,Control of Nature,utility-or-rank,utility,0,0,0
Druid,574,Balance,16920,Control of Nature,utility-or-rank,utility,0,0,0
Druid,574,Balance,16923,Celestial Focus,talent-passive,utility,0,0,0
Druid,574,Balance,16924,Celestial Focus,talent-passive,utility,0,0,0
Druid,574,Balance,17245,Improved Nature's Grasp,talent-passive,utility,0,0,0
Druid,574,Balance,17247,Improved Nature's Grasp,talent-passive,utility,0,0,0
Druid,574,Balance,17248,Improved Nature's Grasp,talent-passive,utility,0,0,0
Druid,574,Balance,17249,Improved Nature's Grasp,talent-passive,utility,0,0,0
Druid,574,Balance,17329,Nature's Grasp,utility-or-rank,utility,0,1024,0
Druid,574,Balance,17401,Hurricane,utility-or-rank,multi-target,0,1024,0
Druid,574,Balance,17402,Hurricane,utility-or-rank,multi-target,0,1024,0
Druid,574,Balance,18657,Hibernate,utility-or-rank,utility,0,1024,0
Druid,574,Balance,18658,Hibernate,utility-or-rank,utility,0,1024,0
Druid,574,Balance,18960,Teleport: Moonglade,utility-or-rank,utility,0,1024,0
Druid,574,Balance,22812,Barkskin,utility-or-rank,utility,0,1024,0
Druid,574,Balance,24858,Moonkin Form,utility-or-rank,state-maintenance,0,1024,0
Druid,574,Balance,24905,Moonkin Form (Passive),utility-or-rank,state-maintenance,0,1024,0
Druid,574,Balance,24907,Moonkin Aura,utility-or-rank,utility,0,1024,0
Druid,574,Balance,24974,Insect Swarm,utility-or-rank,utility,0,1024,0
Druid,574,Balance,24975,Insect Swarm,utility-or-rank,utility,0,1024,0
Druid,574,Balance,24976,Insect Swarm,utility-or-rank,utility,0,1024,0
Druid,574,Balance,24977,Insect Swarm,utility-or-rank,utility,0,1024,0
Druid,574,Balance,25298,Starfire,damage,single-target,0,1024,0
Druid,574,Balance,26984,Wrath,damage,single-target,0,1024,0
Druid,574,Balance,26985,Wrath,damage,single-target,0,1024,0
Druid,574,Balance,26986,Starfire,damage,single-target,0,1024,0
Druid,574,Balance,26987,Moonfire,utility-or-rank,utility,0,1024,0
Druid,574,Balance,26988,Moonfire,utility-or-rank,utility,0,1024,0
Druid,574,Balance,26989,Entangling Roots,utility-or-rank,utility,0,1024,0
Druid,574,Balance,26992,Thorns,utility-or-rank,utility,0,1024,0
Druid,574,Balance,26993,Faerie Fire,utility-or-rank,utility,0,1024,0
Druid,574,Balance,26995,Soothe Animal,utility-or-rank,utility,0,1024,0
Druid,574,Balance,27009,Nature's Grasp,utility-or-rank,utility,0,1024,0
Druid,574,Balance,27012,Hurricane,utility-or-rank,multi-target,0,1024,0
Druid,574,Balance,27013,Insect Swarm,utility-or-rank,utility,0,1024,0
Druid,574,Balance,29166,Innervate,utility-or-rank,utility,0,1024,0
Druid,574,Balance,33589,Lunar Guidance,talent-passive,utility,0,1024,0
Druid,574,Balance,33590,Lunar Guidance,talent-passive,utility,0,1024,0
Druid,574,Balance,33591,Lunar Guidance,talent-passive,utility,0,1024,0
Druid,574,Balance,33592,Balance of Power,talent-passive,utility,0,1024,0
Druid,574,Balance,33596,Balance of Power,talent-passive,utility,0,1024,0
Druid,574,Balance,33597,Dreamstate,utility-or-rank,utility,0,1024,0
Druid,574,Balance,33599,Dreamstate,utility-or-rank,utility,0,1024,0
Druid,574,Balance,33600,Improved Faerie Fire,talent-passive,utility,0,1024,0
Druid,574,Balance,33601,Improved Faerie Fire,talent-passive,utility,0,1024,0
Druid,574,Balance,33602,Improved Faerie Fire,talent-passive,utility,0,1024,0
Druid,574,Balance,33603,Wrath of Cenarius,damage,single-target,0,1024,0
Druid,574,Balance,33604,Wrath of Cenarius,damage,single-target,0,1024,0
Druid,574,Balance,33605,Wrath of Cenarius,damage,single-target,0,1024,0
Druid,574,Balance,33606,Wrath of Cenarius,damage,single-target,0,1024,0
Druid,574,Balance,33607,Wrath of Cenarius,damage,single-target,0,1024,0
Druid,574,Balance,33786,Cyclone,pvp-control,pvp,0,1024,0
Druid,574,Balance,33831,Force of Nature,utility-or-rank,utility,0,1024,0
Druid,574,Balance,33956,Dreamstate,utility-or-rank,utility,0,1024,0
Druid,574,Balance,35363,Focused Starlight,talent-passive,utility,0,1024,0
Druid,574,Balance,35364,Focused Starlight,talent-passive,utility,0,1024,0
Druid,574,Balance,42230,Hurricane,utility-or-rank,multi-target,0,1024,0
Druid,574,Balance,42231,Hurricane,utility-or-rank,multi-target,0,1024,0
Druid,574,Balance,42232,Hurricane,utility-or-rank,multi-target,0,1024,0
Druid,574,Balance,42233,Hurricane,utility-or-rank,multi-target,0,1024,0
Hunter,50,Beast Mastery,136,Mend Pet,utility-or-rank,utility,0,4,0
Hunter,50,Beast Mastery,883,Call Pet,utility-or-rank,utility,0,4,0
Hunter,50,Beast Mastery,982,Revive Pet,utility-or-rank,utility,0,4,0
Hunter,50,Beast Mastery,1002,Eyes of the Beast,utility-or-rank,utility,0,4,0
Hunter,50,Beast Mastery,1462,Beast Lore,utility-or-rank,utility,0,4,0
Hunter,50,Beast Mastery,1513,Scare Beast,utility-or-rank,utility,0,4,0
Hunter,50,Beast Mastery,1515,Tame Beast,utility-or-rank,utility,0,4,0
Hunter,50,Beast Mastery,2641,Dismiss Pet,utility-or-rank,utility,0,4,0
Hunter,50,Beast Mastery,3111,Mend Pet,utility-or-rank,utility,0,4,0
Hunter,50,Beast Mastery,3661,Mend Pet,utility-or-rank,utility,0,4,0
Hunter,50,Beast Mastery,3662,Mend Pet,utility-or-rank,utility,0,4,0
Hunter,50,Beast Mastery,5118,Aspect of the Cheetah,utility-or-rank,state-maintenance,0,4,0
Hunter,50,Beast Mastery,6197,Eagle Eye,utility-or-rank,utility,0,4,0
Hunter,50,Beast Mastery,6991,Feed Pet,utility-or-rank,utility,0,4,0
Hunter,50,Beast Mastery,13159,Aspect of the Pack,utility-or-rank,state-maintenance,0,4,0
Hunter,50,Beast Mastery,13161,Aspect of the Beast,utility-or-rank,state-maintenance,0,4,0
Hunter,50,Beast Mastery,13163,Aspect of the Monkey,utility-or-rank,state-maintenance,0,4,0
Hunter,50,Beast Mastery,13165,Aspect of the Hawk,utility-or-rank,state-maintenance,0,4,0
Hunter,50,Beast Mastery,13481,Tame Beast,utility-or-rank,utility,0,4,0
Hunter,50,Beast Mastery,13542,Mend Pet,utility-or-rank,utility,0,4,0
Hunter,50,Beast Mastery,13543,Mend Pet,utility-or-rank,utility,0,4,0
Hunter,50,Beast Mastery,13544,Mend Pet,utility-or-rank,utility,0,4,0
Hunter,50,Beast Mastery,14318,Aspect of the Hawk,utility-or-rank,state-maintenance,0,4,0
Hunter,50,Beast Mastery,14319,Aspect of the Hawk,utility-or-rank,state-maintenance,0,4,0
Hunter,50,Beast Mastery,14320,Aspect of the Hawk,utility-or-rank,state-maintenance,0,4,0
Hunter,50,Beast Mastery,14321,Aspect of the Hawk,utility-or-rank,state-maintenance,0,4,0
Hunter,50,Beast Mastery,14322,Aspect of the Hawk,utility-or-rank,state-maintenance,0,4,0
Hunter,50,Beast Mastery,14326,Scare Beast,utility-or-rank,utility,0,4,0
Hunter,50,Beast Mastery,14327,Scare Beast,utility-or-rank,utility,0,4,0
Hunter,50,Beast Mastery,19549,Improved Aspect of the Monkey,talent-passive,state-maintenance,0,4,0
Hunter,50,Beast Mastery,19550,Improved Aspect of the Monkey,talent-passive,state-maintenance,0,4,0
Hunter,50,Beast Mastery,19551,Improved Aspect of the Monkey,talent-passive,state-maintenance,0,4,0
Hunter,50,Beast Mastery,19552,Improved Aspect of the Hawk,talent-passive,state-maintenance,0,0,0
Hunter,50,Beast Mastery,19553,Improved Aspect of the Hawk,talent-passive,state-maintenance,0,0,0
Hunter,50,Beast Mastery,19554,Improved Aspect of the Hawk,talent-passive,state-maintenance,0,0,0
Hunter,50,Beast Mastery,19555,Improved Aspect of the Hawk,talent-passive,state-maintenance,0,0,0
Hunter,50,Beast Mastery,19556,Improved Aspect of the Hawk,talent-passive,state-maintenance,0,0,0
Hunter,50,Beast Mastery,19559,Pathfinding,utility-or-rank,utility,0,0,0
Hunter,50,Beast Mastery,19560,Pathfinding,utility-or-rank,utility,0,0,0
Hunter,50,Beast Mastery,19572,Improved Mend Pet,talent-passive,utility,0,0,0
Hunter,50,Beast Mastery,19573,Improved Mend Pet,talent-passive,utility,0,0,0
Hunter,50,Beast Mastery,19574,Bestial Wrath,damage,single-target,0,0,0
Hunter,50,Beast Mastery,19575,Improved Revive Pet,talent-passive,utility,0,4,0
Hunter,50,Beast Mastery,19577,Intimidation,utility-or-rank,utility,0,0,0
Hunter,50,Beast Mastery,19578,Spirit Bond,utility-or-rank,utility,0,4,0
Hunter,50,Beast Mastery,19579,Spirit Bond,utility-or-rank,utility,0,0,0
Hunter,50,Beast Mastery,19583,Endurance Training,utility-or-rank,utility,0,0,0
Hunter,50,Beast Mastery,19584,Endurance Training,utility-or-rank,utility,0,0,0
Hunter,50,Beast Mastery,19585,Endurance Training,utility-or-rank,utility,0,0,0
Hunter,50,Beast Mastery,19586,Endurance Training,utility-or-rank,utility,0,0,0
Hunter,50,Beast Mastery,19587,Endurance Training,utility-or-rank,utility,0,0,0
Hunter,50,Beast Mastery,19590,Bestial Discipline,utility-or-rank,utility,0,0,0
Hunter,50,Beast Mastery,19592,Bestial Discipline,utility-or-rank,utility,0,0,0
Hunter,50,Beast Mastery,19596,Bestial Swiftness,utility-or-rank,utility,0,0,0
Hunter,50,Beast Mastery,19598,Ferocity,utility-or-rank,utility,0,0,0
Hunter,50,Beast Mastery,19599,Ferocity,utility-or-rank,utility,0,0,0
Hunter,50,Beast Mastery,19600,Ferocity,utility-or-rank,utility,0,0,0
Hunter,50,Beast Mastery,19601,Ferocity,utility-or-rank,utility,0,0,0
Hunter,50,Beast Mastery,19602,Ferocity,utility-or-rank,utility,0,0,0
Hunter,50,Beast Mastery,19609,Thick Hide,utility-or-rank,utility,0,0,0
Hunter,50,Beast Mastery,19610,Thick Hide,utility-or-rank,utility,0,0,0
Hunter,50,Beast Mastery,19612,Thick Hide,utility-or-rank,utility,0,0,0
Hunter,50,Beast Mastery,19616,Unleashed Fury,talent-passive,utility,0,0,0
Hunter,50,Beast Mastery,19617,Unleashed Fury,talent-passive,utility,0,0,0
Hunter,50,Beast Mastery,19618,Unleashed Fury,talent-passive,utility,0,0,0
Hunter,50,Beast Mastery,19619,Unleashed Fury,talent-passive,utility,0,0,0
Hunter,50,Beast Mastery,19620,Unleashed Fury,talent-passive,utility,0,0,0
Hunter,50,Beast Mastery,19621,Frenzy,utility-or-rank,utility,0,0,0
Hunter,50,Beast Mastery,19622,Frenzy,utility-or-rank,utility,0,0,0
Hunter,50,Beast Mastery,19623,Frenzy,utility-or-rank,utility,0,0,0
Hunter,50,Beast Mastery,19624,Frenzy,utility-or-rank,utility,0,0,0
Hunter,50,Beast Mastery,19625,Frenzy,utility-or-rank,utility,0,0,0
Hunter,50,Beast Mastery,20043,Aspect of the Wild,utility-or-rank,state-maintenance,0,4,0
Hunter,50,Beast Mastery,20190,Aspect of the Wild,utility-or-rank,state-maintenance,0,4,0
Hunter,50,Beast Mastery,20895,Spirit Bond,utility-or-rank,utility,0,4,0
Hunter,50,Beast Mastery,24395,Bestial Wrath,damage,single-target,0,0,0
Hunter,50,Beast Mastery,24396,Bestial Wrath,damage,single-target,0,0,0
Hunter,50,Beast Mastery,24397,Bestial Wrath,damage,single-target,0,0,0
Hunter,50,Beast Mastery,24406,Improved Mend Pet,talent-passive,utility,0,0,0
Hunter,50,Beast Mastery,24443,Improved Revive Pet,talent-passive,utility,0,4,0
Hunter,50,Beast Mastery,24529,Spirit Bond,utility-or-rank,utility,0,0,0
Hunter,50,Beast Mastery,25296,Aspect of the Hawk,utility-or-rank,state-maintenance,0,4,0
Hunter,50,Beast Mastery,27044,Aspect of the Hawk,utility-or-rank,state-maintenance,0,4,0
Hunter,50,Beast Mastery,27045,Aspect of the Wild,utility-or-rank,state-maintenance,0,4,0
Hunter,50,Beast Mastery,27046,Mend Pet,utility-or-rank,utility,0,4,0
Hunter,50,Beast Mastery,34026,Kill Command,utility-or-rank,utility,0,4,0
Hunter,50,Beast Mastery,34074,Aspect of the Viper,pvp-control,pvp;state-maintenance,0,4,0
Hunter,50,Beast Mastery,34453,Animal Handler,utility-or-rank,utility,0,4,0
Hunter,50,Beast Mastery,34454,Animal Handler,utility-or-rank,utility,0,4,0
Hunter,50,Beast Mastery,34455,Ferocious Inspiration,utility-or-rank,utility,0,4,0
Hunter,50,Beast Mastery,34459,Ferocious Inspiration,utility-or-rank,utility,0,4,0
Hunter,50,Beast Mastery,34460,Ferocious Inspiration,utility-or-rank,utility,0,4,0
Hunter,50,Beast Mastery,34462,Catlike Reflexes,utility-or-rank,utility,0,4,0
Hunter,50,Beast Mastery,34464,Catlike Reflexes,utility-or-rank,utility,0,4,0
Hunter,50,Beast Mastery,34465,Catlike Reflexes,utility-or-rank,utility,0,4,0
Hunter,50,Beast Mastery,34466,Serpent's Swiftness,utility-or-rank,utility,0,4,0
Hunter,50,Beast Mastery,34467,Serpent's Swiftness,utility-or-rank,utility,0,4,0
Hunter,50,Beast Mastery,34468,Serpent's Swiftness,utility-or-rank,utility,0,4,0
Hunter,50,Beast Mastery,34469,Serpent's Swiftness,utility-or-rank,utility,0,4,0
Hunter,50,Beast Mastery,34470,Serpent's Swiftness,utility-or-rank,utility,0,4,0
Hunter,50,Beast Mastery,34471,The Beast Within,utility-or-rank,utility,0,4,0
Hunter,50,Beast Mastery,34692,The Beast Within,utility-or-rank,utility,0,4,0
Hunter,50,Beast Mastery,35029,Focused Fire,talent-passive,utility,0,4,0
Hunter,50,Beast Mastery,35030,Focused Fire,talent-passive,utility,0,4,0
Hunter,51,Survival,781,Disengage,utility-or-rank,utility,0,4,0
Hunter,51,Survival,1494,Track Beasts,utility-or-rank,utility,0,4,0
Hunter,51,Survival,1495,Mongoose Bite,utility-or-rank,utility,0,4,0
Hunter,51,Survival,1499,Freezing Trap,pvp-control,pvp,0,4,0
Hunter,51,Survival,2973,Raptor Strike,damage,single-target,2,4,0
Hunter,51,Survival,2974,Wing Clip,utility-or-rank,utility,0,4,0
Hunter,51,Survival,5384,Feign Death,utility-or-rank,utility,0,4,0
Hunter,51,Survival,13795,Immolation Trap,pvp-control,pvp,0,4,0
Hunter,51,Survival,13797,Immolation Trap Effect,pvp-control,pvp,0,4,0
Hunter,51,Survival,13809,Frost Trap,pvp-control,pvp,0,4,0
Hunter,51,Survival,13812,Explosive Trap Effect,pvp-control,pvp,0,4,0
Hunter,51,Survival,13813,Explosive Trap,pvp-control,pvp,0,4,0
Hunter,51,Survival,14260,Raptor Strike,damage,single-target,0,4,0
Hunter,51,Survival,14261,Raptor Strike,damage,single-target,0,4,0
Hunter,51,Survival,14262,Raptor Strike,damage,single-target,0,4,0
Hunter,51,Survival,14263,Raptor Strike,damage,single-target,0,4,0
Hunter,51,Survival,14264,Raptor Strike,damage,single-target,0,4,0
Hunter,51,Survival,14265,Raptor Strike,damage,single-target,0,4,0
Hunter,51,Survival,14266,Raptor Strike,damage,single-target,0,4,0
Hunter,51,Survival,14267,Wing Clip,utility-or-rank,utility,0,4,0
Hunter,51,Survival,14268,Wing Clip,utility-or-rank,utility,0,4,0
Hunter,51,Survival,14269,Mongoose Bite,utility-or-rank,utility,0,4,0
Hunter,51,Survival,14270,Mongoose Bite,utility-or-rank,utility,0,4,0
Hunter,51,Survival,14271,Mongoose Bite,utility-or-rank,utility,0,4,0
Hunter,51,Survival,14272,Disengage,utility-or-rank,utility,0,4,0
Hunter,51,Survival,14273,Disengage,utility-or-rank,utility,0,4,0
Hunter,51,Survival,14298,Immolation Trap Effect,pvp-control,pvp,0,4,0
Hunter,51,Survival,14299,Immolation Trap Effect,pvp-control,pvp,0,4,0
Hunter,51,Survival,14300,Immolation Trap Effect,pvp-control,pvp,0,4,0
Hunter,51,Survival,14301,Immolation Trap Effect,pvp-control,pvp,0,4,0
Hunter,51,Survival,14302,Immolation Trap,pvp-control,pvp,0,4,0
Hunter,51,Survival,14303,Immolation Trap,pvp-control,pvp,0,4,0
Hunter,51,Survival,14304,Immolation Trap,pvp-control,pvp,0,4,0
Hunter,51,Survival,14305,Immolation Trap,pvp-control,pvp,0,4,0
Hunter,51,Survival,14310,Freezing Trap,pvp-control,pvp,0,4,0
Hunter,51,Survival,14311,Freezing Trap,pvp-control,pvp,0,4,0
Hunter,51,Survival,14314,Explosive Trap Effect,pvp-control,pvp,0,4,0
Hunter,51,Survival,14315,Explosive Trap Effect,pvp-control,pvp,0,4,0
Hunter,51,Survival,14316,Explosive Trap,pvp-control,pvp,0,4,0
Hunter,51,Survival,14317,Explosive Trap,pvp-control,pvp,0,4,0
Hunter,51,Survival,19151,Humanoid Slaying,utility-or-rank,utility,0,4,0
Hunter,51,Survival,19152,Humanoid Slaying,utility-or-rank,utility,0,4,0
Hunter,51,Survival,19153,Humanoid Slaying,utility-or-rank,utility,0,4,0
Hunter,51,Survival,19159,Savage Strikes,damage,single-target,0,0,0
Hunter,51,Survival,19160,Savage Strikes,damage,single-target,0,0,0
Hunter,51,Survival,19168,Lightning Reflexes,utility-or-rank,utility,0,4,0
Hunter,51,Survival,19180,Lightning Reflexes,utility-or-rank,utility,0,4,0
Hunter,51,Survival,19181,Lightning Reflexes,utility-or-rank,utility,0,4,0
Hunter,51,Survival,19184,Entrapment,pvp-control,pvp,0,0,0
Hunter,51,Survival,19185,Entrapment,pvp-control,pvp,0,0,0
Hunter,51,Survival,19228,Improved Wing Clip,talent-passive,utility,0,0,0
Hunter,51,Survival,19232,Improved Wing Clip,talent-passive,utility,0,0,0
Hunter,51,Survival,19233,Improved Wing Clip,talent-passive,utility,0,0,0
Hunter,51,Survival,19239,Clever Traps,pvp-control,pvp,0,0,0
Hunter,51,Survival,19245,Clever Traps,pvp-control,pvp,0,0,0
Hunter,51,Survival,19255,Survivalist,utility-or-rank,utility,0,0,0
Hunter,51,Survival,19256,Survivalist,utility-or-rank,utility,0,0,0
Hunter,51,Survival,19257,Survivalist,utility-or-rank,utility,0,0,0
Hunter,51,Survival,19258,Survivalist,utility-or-rank,utility,0,4,0
Hunter,51,Survival,19259,Survivalist,utility-or-rank,utility,0,4,0
Hunter,51,Survival,19263,Deterrence,utility-or-rank,utility,0,0,0
Hunter,51,Survival,19286,Improved Feign Death,talent-passive,utility,0,0,0
Hunter,51,Survival,19287,Improved Feign Death,talent-passive,utility,0,0,0
Hunter,51,Survival,19290,Surefooted,utility-or-rank,utility,0,4,0
Hunter,51,Survival,19294,Surefooted,utility-or-rank,utility,0,4,0
Hunter,51,Survival,19295,Deflection,utility-or-rank,utility,0,0,0
Hunter,51,Survival,19297,Deflection,utility-or-rank,utility,0,0,0
Hunter,51,Survival,19298,Deflection,utility-or-rank,utility,0,0,0
Hunter,51,Survival,19300,Deflection,utility-or-rank,utility,0,0,0
Hunter,51,Survival,19301,Deflection,utility-or-rank,utility,0,0,0
Hunter,51,Survival,19306,Counterattack,utility-or-rank,utility,0,4,0
Hunter,51,Survival,19370,Killer Instinct,talent-passive,utility,0,0,0
Hunter,51,Survival,19371,Killer Instinct,talent-passive,utility,0,0,0
Hunter,51,Survival,19373,Killer Instinct,talent-passive,utility,0,0,0
Hunter,51,Survival,19376,Trap Mastery,pvp-control,pvp,0,4,0
Hunter,51,Survival,19377,Trap Mastery,pvp-control,pvp,0,4,0
Hunter,51,Survival,19381,Melee Specialization,talent-passive,utility,0,0,0
Hunter,51,Survival,19382,Melee Specialization,talent-passive,utility,0,0,0
Hunter,51,Survival,19383,Melee Specialization,talent-passive,utility,0,0,0
Hunter,51,Survival,19384,Melee Specialization,talent-passive,utility,0,0,0
Hunter,51,Survival,19385,Melee Specialization,talent-passive,utility,0,0,0
Hunter,51,Survival,19386,Wyvern Sting,utility-or-rank,utility,0,4,0
Hunter,51,Survival,19387,Entrapment,pvp-control,pvp,0,0,0
Hunter,51,Survival,19388,Entrapment,pvp-control,pvp,0,0,0
Hunter,51,Survival,19498,Hawk Eye,utility-or-rank,utility,0,4,0
Hunter,51,Survival,19499,Hawk Eye,utility-or-rank,utility,0,4,0
Hunter,51,Survival,19500,Hawk Eye,utility-or-rank,utility,0,4,0
Hunter,51,Survival,19878,Track Demons,utility-or-rank,utility,0,4,0
Hunter,51,Survival,19879,Track Dragonkin,utility-or-rank,utility,0,4,0
Hunter,51,Survival,19880,Track Elementals,utility-or-rank,utility,0,4,0
Hunter,51,Survival,19882,Track Giants,utility-or-rank,utility,0,4,0
Hunter,51,Survival,19883,Track Humanoids,utility-or-rank,utility,0,4,0
Hunter,51,Survival,19884,Track Undead,utility-or-rank,utility,0,4,0
Hunter,51,Survival,19885,Track Hidden,utility-or-rank,utility,0,4,0
Hunter,51,Survival,20909,Counterattack,utility-or-rank,utility,0,4,0
Hunter,51,Survival,20910,Counterattack,utility-or-rank,utility,0,4,0
Hunter,51,Survival,23989,Readiness,utility-or-rank,utility,0,4,0
Hunter,51,Survival,24131,Wyvern Sting,utility-or-rank,utility,0,4,0
Hunter,51,Survival,24132,Wyvern Sting,utility-or-rank,utility,0,4,0
Hunter,51,Survival,24133,Wyvern Sting,utility-or-rank,utility,0,4,0
Hunter,51,Survival,24134,Wyvern Sting,utility-or-rank,utility,0,4,0
Hunter,51,Survival,24135,Wyvern Sting,utility-or-rank,utility,0,4,0
Hunter,51,Survival,24283,Surefooted,utility-or-rank,utility,0,4,0
Hunter,51,Survival,24293,Monster Slaying,utility-or-rank,utility,0,4,0
Hunter,51,Survival,24294,Monster Slaying,utility-or-rank,utility,0,4,0
Hunter,51,Survival,24295,Monster Slaying,utility-or-rank,utility,0,4,0
Hunter,51,Survival,24296,Lightning Reflexes,utility-or-rank,utility,0,4,0
Hunter,51,Survival,24297,Lightning Reflexes,utility-or-rank,utility,0,4,0
Hunter,51,Survival,27014,Raptor Strike,damage,single-target,0,4,0
Hunter,51,Survival,27015,Disengage,utility-or-rank,utility,0,4,0
Hunter,51,Survival,27023,Immolation Trap,pvp-control,pvp,0,4,0
Hunter,51,Survival,27024,Immolation Trap Effect,pvp-control,pvp,0,4,0
Hunter,51,Survival,27025,Explosive Trap,pvp-control,pvp,0,4,0
Hunter,51,Survival,27067,Counterattack,utility-or-rank,utility,0,4,0
Hunter,51,Survival,27068,Wyvern Sting,utility-or-rank,utility,0,4,0
Hunter,51,Survival,27069,Wyvern Sting,utility-or-rank,utility,0,4,0
Hunter,51,Survival,27340,,utility-or-rank,utility,0,0,0
Hunter,51,Survival,34477,Misdirection,utility-or-rank,utility,0,4,0
Hunter,51,Survival,34491,Resourcefulness,utility-or-rank,utility,0,4,0
